,fig_num,quantity,name_mfig,num_parts_mfig,id,set_num,name_set,year,theme_id
18582,fig-012522,1,Kermit the Frog,3,134101,71033-5,Kermit the Frog,2022,720
18583,fig-012521,1,Miss Piggy,3,134102,71033-6,Miss Piggy,2022,720
18584,fig-012520,1,Fozzie Bear,3,134103,71033-7,Fozzie Bear,2022,720
18585,fig-012519,1,Animal,3,134104,71033-8,Animal,2022,720
18586,fig-012518,1,Waldorf,3,134105,71033-9,Waldorf,2022,720
18587,fig-012517,1,Statler,3,134106,71033-10,Statler,2022,720
18588,fig-012516,1,Swedish Chef,3,134107,71033-11,Swedish Chef,2022,720
18589,fig-012515,1,Janice,3,134108,71033-12,Janice,2022,720
18590,fig-012603,1,"Captain America, Mask, Neck Bracket",5,134293,242212-1,Captain America,2022,702
18591,fig-012514,1,Guard - Beanie Hat,4,134381,30390-1,Dinosaur Market,2022,602
18592,fig-012833,1,"Andrea - Coral Dress, Dark Brown Hair",4,134586,41714-1,Andrea's Theater School,2022,494
18593,fig-012834,1,Freya,4,134586,41714-1,Andrea's Theater School,2022,494
18594,fig-012835,1,Ollie,4,134586,41714-1,Andrea's Theater School,2022,494
18595,fig-012836,1,Prof. Adrian,4,134586,41714-1,Andrea's Theater School,2022,494
18596,fig-012588,1,Aunt Beru Lars,4,135038,40531-1,Lars Family Homestead Kitchen,2022,158
18597,fig-012760,1,"Man, Red Plaid Shirt, Dark Azure Bike Helmet",4,135488,40526-1,Electric Scooters & Charging Dock,2022,52
18598,fig-012761,1,"Woman, Dark Purple Medium Legs and Bike Helmet",4,135488,40526-1,Electric Scooters & Charging Dock,2022,52
18599,fig-012762,1,"Woman, White Jumpsuit and Cap",4,135488,40526-1,Electric Scooters & Charging Dock,2022,52
18600,fig-012858,1,Lieutenant Jamie,5,135554,60354-1,Mars Spacecraft Exploration Missions,2022,52
18601,fig-012626,1,"Minnie Mouse, Yellow Bow",4,135582,10777-1,Mickey and Minnie's Camping Trip,2022,608
18602,fig-012628,1,"Mickey Mouse, Tan Vest, Red Legs",3,135582,10777-1,Mickey and Minnie's Camping Trip,2022,608
18603,fig-012636,1,"Goofy, Blue Tie",3,135583,10778-1,"Mickey, Minnie and Goofy's Fairground Fun",2022,608
18604,fig-012637,1,"Mickey Mouse, Red Letterman Jacket",3,135583,10778-1,"Mickey, Minnie and Goofy's Fairground Fun",2022,608
18605,fig-012638,1,"Minnie Mouse, Bright Pink Jacket",5,135583,10778-1,"Mickey, Minnie and Goofy's Fairground Fun",2022,608
18606,fig-012629,1,"Mickey Mouse, Knight",4,135584,10780-1,Mickey and Friends Castle Defenders,2022,608
18607,fig-012631,1,"Minnie Mouse, Knight",5,135584,10780-1,Mickey and Friends Castle Defenders,2022,608
18608,fig-012633,1,"Daisy Duck, Gold Crown",5,135584,10780-1,Mickey and Friends Castle Defenders,2022,608
18609,fig-012635,1,"Donald Duck, Jester",3,135584,10780-1,Mickey and Friends Castle Defenders,2022,608
18610,fig-012651,1,Nether Adventurer,4,135593,21185-1,The Nether Bastion,2022,577
18611,fig-012652,1,Strider,31,135593,21185-1,The Nether Bastion,2022,577
18612,fig-012653,1,Piglin Brute,3,135593,21185-1,The Nether Bastion,2022,577
18613,fig-012654,1,"Piglin, Pearl Gold Legs",3,135593,21185-1,The Nether Bastion,2022,577
18614,fig-012864,1,"Dark Red Torso, Sand Blue Legs, Dark Brown Hair, Hearing Aid",4,135596,31131-1,Downtown Noodle Shop,2022,672
18615,fig-012865,1,"Chef - White Torso, Dark Tan Legs, Black Hair",4,135596,31131-1,Downtown Noodle Shop,2022,672
18616,fig-012754,1,"Viking, Dark Orange Beard",7,135597,31132-1,Viking Ship and the Midgard Serpent,2022,672
18617,fig-012755,1,Viking Queen,4,135597,31132-1,Viking Ship and the Midgard Serpent,2022,672
18618,fig-012756,1,"Viking, Tan Fur Collar",7,135597,31132-1,Viking Ship and the Midgard Serpent,2022,672
18619,fig-012757,1,"Viking, Dark Red Legs",4,135597,31132-1,Viking Ship and the Midgard Serpent,2022,672
18620,fig-012795,1,"Olivia - Dark Blue Top, Sand Green Skirt, Chef's Hat",4,135599,41705-1,Heartlake City Pizzeria,2022,494
18621,fig-012796,1,"Ethan - Dark Turquoise Shirt, Sand Blue Pants, Reddish Brown Hair",4,135599,41705-1,Heartlake City Pizzeria,2022,494
18622,fig-012839,1,Koa,5,135601,41710-1,Surfer Beach Fun,2022,494
18623,fig-012840,1,"Maya - Medium Azure Dress, Dark Brown Hair, Lifejacket",4,135601,41710-1,Surfer Beach Fun,2022,494
18624,fig-012841,1,"Stephanie - White/Medium Azure Top, Medium Azure Skirt",4,135601,41710-1,Surfer Beach Fun,2022,494
18625,fig-012837,1,"Emma - White Top, Medium Azure Skirt",4,135602,41711-1,Emma's Art School,2022,494
18626,fig-012838,1,Prof. Béatrice,4,135602,41711-1,Emma's Art School,2022,494
18627,fig-012844,1,Felix,4,135602,41711-1,Emma's Art School,2022,494
18628,fig-012788,1,"Emma - Safety Jacket, White Pants",4,135603,41712-1,Recycling Truck,2022,494
18629,fig-012790,1,"River - Safety Jacket, Sand Blue Pants",4,135603,41712-1,Recycling Truck,2022,494
18630,fig-012792,1,"Andrea - Dark Turquoise Jacket, Dark Blue Skirt, Dark Turquoise Ribbon",4,135604,41715-1,Ice Cream Truck,2022,494
18631,fig-012793,1,"Roxy - White Shirt, Yellow Skirt",4,135604,41715-1,Ice Cream Truck,2022,494
18632,fig-012830,1,"Stephanie - Wetsuit, Lifejacket, Coral Cap",5,135605,41716-1,Stephanie's Sailing Adventure,2022,494
18633,fig-012831,1,Capt. Maxine,5,135605,41716-1,Stephanie's Sailing Adventure,2022,494
18634,fig-012832,1,"Elijha - Wetsuit, Lifejacket, Coral Cap",5,135605,41716-1,Stephanie's Sailing Adventure,2022,494
18635,fig-012827,1,"Mia - Bright Light Yellow Jacket, Olive Green Skirt",4,135606,41717-1,Mia's Wildlife Rescue,2022,494
18636,fig-012828,1,Dr. Makena,4,135606,41717-1,Mia's Wildlife Rescue,2022,494
18637,fig-012829,1,Joaquim,4,135606,41717-1,Mia's Wildlife Rescue,2022,494
18638,fig-012822,1,Santiago,5,135608,41720-1,Water Park,2022,494
18639,fig-012824,1,"Olivia - Dark Azure Top, Dark Azure Skirt",4,135608,41720-1,Water Park,2022,494
18640,fig-012825,1,"Nandi - Dark Turquoise Top, Dark Pink Skirt, Yellow Ribbon",4,135608,41720-1,Water Park,2022,494
18641,fig-012749,1,Lady Tremaine,4,135619,43206-1,Cinderella's Castle,2022,579
18642,fig-012750,1,"Cinderella - Bright Light Blue Dress, White Under-Dress, White Hands",4,135619,43206-1,Cinderella's Castle,2022,579
18643,fig-012751,1,"Prince Charming - Tan Shirt, Dark Red Trousers, Smooth Hair",4,135619,43206-1,Cinderella's Castle,2022,579
18644,fig-012763,1,"Man, Dark Purple Jacket, Lime Alien Hat",4,135620,60313-1,Space Ride Amusement Truck,2022,52
18645,fig-012764,1,"Woman, Bright Light Orange Torso, Medium Blue Legs, Long Dark Orange Hair",4,135620,60313-1,Space Ride Amusement Truck,2022,52
18646,fig-012765,1,"Boy, Dark Turquoise Jacket, Short Dark Purple Legs",4,135620,60313-1,Space Ride Amusement Truck,2022,52
18647,fig-012766,1,Lone Wolf Biker,5,135621,60331-1,Touring Stunt Bike,2022,52
18648,fig-012767,1,Scorpion Luchadora,5,135622,60332-1,Reckless Scorpion Stunt Bike,2022,52
18649,fig-012890,1,Racer - Sudsy Simon,5,135623,60333-1,Bathtub Stunt Bike,2022,52
18650,fig-012768,1,"Boy, Tie-dye Shirt, Short Blue Legs",4,135625,60335-1,Train Station,2022,52
18651,fig-012769,1,"Woman, Argyle Sweater, Sand Blue Legs",4,135625,60335-1,Train Station,2022,52
18652,fig-012770,1,"Train Station Employee, Woman, Dark Turquoise Vest, Black Legs",4,135625,60335-1,Train Station,2022,52
18653,fig-012771,1,"Train Station Employee, Woman, Dark Turquoise Jacket, Dark Blue Legs",4,135625,60335-1,Train Station,2022,52
18654,fig-012772,1,"Man, Vibrant Yellow Safety Vest and Helmet",4,135625,60335-1,Train Station,2022,52
18655,fig-012773,1,"Man, Lime Apron, Bright Light Yellow Hair",4,135625,60335-1,Train Station,2022,52
18656,fig-012802,1,"Woman, Dark Pink Sweater, Dark Purple Legs",4,135626,60336-1,Freight Train,2022,66
18657,fig-012803,1,"Woman, Vibrant Yellow Safety Vest, Black Legs",4,135626,60336-1,Freight Train,2022,66
18658,fig-012804,1,"Man, Orange Safety Jacket, Sand Blue Legs, Vibrant Yellow Hard Hat",4,135626,60336-1,Freight Train,2022,66
18659,fig-012805,1,"Farmer, Lime Overalls, Dark Tan Hair",4,135626,60336-1,Freight Train,2022,66
18660,fig-012806,1,"Woman, Vibrant Yellow Safety Vest, Orange Legs, Red Cap, Safety Glasses",4,135626,60336-1,Freight Train,2022,66
18661,fig-012807,1,"Man, Dark Red Jacket, Dark Blue Legs, Orange Hair",4,135626,60336-1,Freight Train,2022,66
18662,fig-012808,1,"Train Driver, Dark Turquoise Jacket, Dark Blue Hat",4,135627,60337-1,Passenger Express Train,2022,66
18663,fig-012809,1,"Train Conductor, Dark Turquoise Vest, Reddish Brown Hair, Glasses",4,135627,60337-1,Passenger Express Train,2022,66
18664,fig-012810,1,"Man, Red Plaid Shirt, Reddish Brown Legs, Tan Hair, Backpack on Front",5,135627,60337-1,Passenger Express Train,2022,66
18665,fig-012811,1,"Woman, Blue, Yellow, and Green Shirt, Bright Pink Hair",4,135627,60337-1,Passenger Express Train,2022,66
18666,fig-012812,1,"Girl, Dark Azure Letterman Jacket, Medium White Legs",4,135627,60337-1,Passenger Express Train,2022,66
18667,fig-012813,1,"Cyclist, Coral Racing Suit, Magenta Bike Helmet",4,135627,60337-1,Passenger Express Train,2022,66
18668,fig-012774,1,"Stunt Rider, Medium Azure Jumpsuit, Red Helmet",6,135628,60338-1,Chimpanzee Smash Stunt Loop,2022,52
18669,fig-012775,1,"Man, Open Dark Blue Plaid Shirt, Dark Tan Legs, Reddish Brown Hair",4,135628,60338-1,Chimpanzee Smash Stunt Loop,2022,52
18670,fig-012776,1,"Girl, Bright Light Blue Jacket, Short White Legs, Sunglasses",4,135628,60338-1,Chimpanzee Smash Stunt Loop,2022,52
18671,fig-012845,1,"Black Torso, Black Legs, Bright Light Yellow Fur Collar, Coral Hair",5,135629,60339-1,Double Loop Stunt Arena,2022,52
18672,fig-012846,1,"Vibrant Yellow Safety Vest, Dark Blue Legs, Red Hat",4,135629,60339-1,Double Loop Stunt Arena,2022,52
18673,fig-012847,1,"Sand Blue Torso, Bright Light Blue Legs, Bright Light Yellow Hair",4,135629,60339-1,Double Loop Stunt Arena,2022,52
18674,fig-012848,1,"Kid - Bright Light Blue Torso, Blue Legs, Tan Hair",4,135629,60339-1,Double Loop Stunt Arena,2022,52
18675,fig-012849,1,"Coral Torso, Dark Blue Legs, Dark Blue Cap, Dark Orange Hair",4,135629,60339-1,Double Loop Stunt Arena,2022,52
18676,fig-012850,1,"Orange Torso, Dark Turquoise Legs, Orange Helmet with Dark Turquoise Braids",7,135629,60339-1,Double Loop Stunt Arena,2022,52
18677,fig-012851,1,"Light Bluish Grey Torso, Bright Green Legs, Dark Brown Hair",4,135629,60339-1,Double Loop Stunt Arena,2022,52
18678,fig-012618,1,"Shirley Keeper, Vibrant Yellow Safety Vest",4,135630,60340-1,The Blade Stunt Challenge,2022,52
18679,fig-012777,1,"Stunt Rider, Vibrant Yellow and Dark Purple Jumpsuit, Visor",5,135630,60340-1,The Blade Stunt Challenge,2022,52
18680,fig-012619,1,"Harl Hubbs, Stunt Racer Outfit",4,135631,60341-1,The Knockdown Stunt Challenge,2022,52
18681,fig-012620,1,"Poppy Starr, Stunt Racer Outfit",4,135631,60341-1,The Knockdown Stunt Challenge,2022,52
18682,fig-012621,1,Chuck D. Goldberg,6,135632,60342-1,The Shark Attack Stunt Challenge,2022,52
18683,fig-012622,1,"Skeleton with Vertical Hand Clips, Black Pirate Hat",7,135632,60342-1,The Shark Attack Stunt Challenge,2022,52
18684,fig-012623,1,"Woman, Blue Overalls, Dark Brown Hair",4,135632,60342-1,The Shark Attack Stunt Challenge,2022,52
18685,fig-012616,1,"Farmer, Lime Overalls, Reddish Brown Ponytail",4,135634,60344-1,Chicken Henhouse,2022,52
18686,fig-012617,1,"Horace, Lime Overalls",4,135635,60345-1,Farmers Market Van,2022,52
18687,fig-012778,1,"Man, Red Letterman Jacket, Dark Blue Legs",4,135635,60345-1,Farmers Market Van,2022,52
18688,fig-012779,1,"Woman, Tan Jacket, Blue Hair",4,135635,60345-1,Farmers Market Van,2022,52
18689,fig-012615,1,"Peach, Lime Overalls",4,135636,60346-1,Barn & Farm Animals,2022,52
18690,fig-012780,1,"Farmer, Woman, Lime Overalls, Black Hair",4,135636,60346-1,Barn & Farm Animals,2022,52
18691,fig-012781,1,"Farmer, Man, Lime Overalls, Dark Brown Hair and Beard",4,135636,60346-1,Barn & Farm Animals,2022,52
18692,fig-012782,1,"Boy, Blue Overalls, Black Hair",4,135636,60346-1,Barn & Farm Animals,2022,52
18693,fig-012797,1,Mr Produce,4,135637,60347-1,Grocery Store,2022,52
18694,fig-012798,1,"Woman, Vibrant Yellow Safety Vest, White Cap",4,135637,60347-1,Grocery Store,2022,52
18695,fig-012799,1,"Girl, Bright Pink Hoodie, Short Sand Blue Legs",4,135637,60347-1,Grocery Store,2022,52
18696,fig-012800,1,"Peapod Costume Girl, Green Legs",4,135637,60347-1,Grocery Store,2022,52
18697,fig-012801,1,"Man, Bright Light Yellow Shirt, Prosthetic Leg",4,135637,60347-1,Grocery Store,2022,52
18698,fig-012857,1,"Maya - Blue Torso, Tan Legs, Black Hair",4,135638,60353-1,Wild Animal Rescue Missions,2022,52
18699,fig-012712,1,Vengestone Warrior,3,135641,71768-1,Jay's Golden Dragon Motorbike,2022,435
18700,fig-012786,1,Golden Dragon Jay,13,135641,71768-1,Jay's Golden Dragon Motorbike,2022,435
18701,fig-012712,1,Vengestone Warrior,3,135645,71772-1,The Crystal King,2022,435
18702,fig-012726,1,"Lloyd, Crystalized Robes",5,135645,71772-1,The Crystal King,2022,435
18703,fig-012727,1,Vengestone Guard,4,135645,71772-1,The Crystal King,2022,435
18704,fig-012728,1,"Crystal King, Single Torso",8,135645,71772-1,The Crystal King,2022,435
18705,fig-012729,1,"Harumi, Dark Purple Arms",4,135645,71772-1,The Crystal King,2022,435
18706,fig-012712,2,Vengestone Warrior,3,135646,71773-1,Kai's Golden Dragon Raider,2022,435
18707,fig-012711,1,Vengestone Brute,3,135646,71773-1,Kai's Golden Dragon Raider,2022,435
18708,fig-012713,1,"Skylor, Pearl Gold Shoulder Armor",5,135646,71773-1,Kai's Golden Dragon Raider,2022,435
18709,fig-012714,1,"Kai, Crystalized Armor",5,135646,71773-1,Kai's Golden Dragon Raider,2022,435
18710,fig-012715,1,General Mister F,6,135646,71773-1,Kai's Golden Dragon Raider,2022,435
18711,fig-012717,1,Golden Dragon Zane,13,135646,71773-1,Kai's Golden Dragon Raider,2022,435
18712,fig-012712,1,Vengestone Warrior,3,135647,71774-1,Lloyd's Ultra Golden Dragon,2022,435
18713,fig-012711,2,Vengestone Brute,3,135647,71774-1,Lloyd's Ultra Golden Dragon,2022,435
18714,fig-012719,1,"Cole, Crystalized Armor",5,135647,71774-1,Lloyd's Ultra Golden Dragon,2022,435
18715,fig-012721,1,"Zane, Crystalized Armor",5,135647,71774-1,Lloyd's Ultra Golden Dragon,2022,435
18716,fig-012725,1,"Crystal King, Double Torso",8,135647,71774-1,Lloyd's Ultra Golden Dragon,2022,435
18717,fig-012714,1,"Kai, Crystalized Armor",5,135647,71774-1,Lloyd's Ultra Golden Dragon,2022,435
18718,fig-012723,1,"Jay, Crystalized Armor",5,135647,71774-1,Lloyd's Ultra Golden Dragon,2022,435
18719,fig-012724,1,Lloyd / Golden Oni Lloyd,8,135647,71774-1,Lloyd's Ultra Golden Dragon,2022,435
18720,fig-012712,1,Vengestone Warrior,3,135648,71775-1,Nya's Samurai X-Mech,2022,435
18721,fig-012723,1,"Jay, Crystalized Armor",5,135648,71775-1,Nya's Samurai X-Mech,2022,435
18722,fig-012741,1,"The Mechanic, Shoulder Armor",5,135648,71775-1,Nya's Samurai X-Mech,2022,435
18723,fig-012742,1,"Lil' Nelson, Medium Azure Hood",5,135648,71775-1,Nya's Samurai X-Mech,2022,435
18724,fig-012743,1,Garmadon / Oni Garmadon,8,135648,71775-1,Nya's Samurai X-Mech,2022,435
18725,fig-012745,1,"Master Wu, Crystalized Robes",5,135648,71775-1,Nya's Samurai X-Mech,2022,435
18726,fig-012746,1,General Pythor,4,135648,71775-1,Nya's Samurai X-Mech,2022,435
18727,fig-012748,1,"Samuari X / Nya, Crystalized Armor",7,135648,71775-1,Nya's Samurai X-Mech,2022,435
18728,fig-012711,1,Vengestone Brute,3,135642,71769-1,Cole's Dragon Racer,2022,435
18729,fig-012719,1,"Cole, Crystalized Armor",5,135642,71769-1,Cole's Dragon Racer,2022,435
18730,fig-012739,1,General Aspheera,4,135642,71769-1,Cole's Dragon Racer,2022,435
18731,fig-012740,1,Golden Dragon Kai,13,135642,71769-1,Cole's Dragon Racer,2022,435
18732,fig-012740,1,Golden Dragon Kai,13,142558,892291-1,Golden Dragon Kai,2022,435
18733,fig-012721,1,"Zane, Crystalized Armor",5,135643,71770-1,Zane's Gold Dragon Jet,2022,435
18734,fig-012736,1,General Vangelis,9,135643,71770-1,Zane's Gold Dragon Jet,2022,435
18735,fig-012738,1,Golden Dragon Cole,13,135643,71770-1,Zane's Gold Dragon Jet,2022,435
18736,fig-012725,1,"Crystal King, Double Torso",8,135644,71771-1,The Temple of the Crystal King,2022,435
18737,fig-012730,1,Vengestone Guard,4,135644,71771-1,The Temple of the Crystal King,2022,435
18738,fig-012731,1,"Kai, Crystalized Robes, Pearl Dark Gray Shoulder Guard",5,135644,71771-1,The Temple of the Crystal King,2022,435
18739,fig-012732,1,"Zane, Crystalized Robes, Pearl Dark Gray Shoulder Guard",5,135644,71771-1,The Temple of the Crystal King,2022,435
18740,fig-012733,1,"Jay, Crystalized Robes, Pearl Dark Gray Shoulder Guard",5,135644,71771-1,The Temple of the Crystal King,2022,435
18741,fig-012735,1,"Cole, Crystalized Robes, Pearl Dark Gray Shoulder Guard",5,135644,71771-1,The Temple of the Crystal King,2022,435
18742,fig-012611,1,"Albus Dumbledore, Magenta Robes with Legs",5,135691,30435-1,Build Your Own Hogwarts Castle,2022,246
18743,fig-012613,1,"Boy, Red Letterman Jacket, Dark Blue Legs",4,135694,40556-1,Mythica,2022,425
18744,fig-012614,1,"Girl, Dark Azure Hoodie, Tan Legs",4,135694,40556-1,Mythica,2022,425
18745,fig-012655,1,"Baby Zombie, Plain Body",2,135761,21187-1,The Red Barn,2022,577
18746,fig-012656,1,Rancher,3,135761,21187-1,The Red Barn,2022,577
18747,fig-012657,1,Jungle Villager,4,135761,21187-1,The Red Barn,2022,577
18748,fig-012612,1,"Orange Torso, Lime Overall, Dark Green Cap",4,135764,30590-1,Farm Garden & Scarecrow,2022,52
18749,fig-012752,1,"Woman, Dark Blue and Dark Bluish Gray Wetsuit",4,135765,31130-1,Sunken Treasure Mission,2022,672
18750,fig-012753,1,Skeleton Diver,8,135765,31130-1,Sunken Treasure Mission,2022,672
18751,fig-012818,1,"Savannah - Dark Blue Jacket, Dark Tan Pants, Black Hair",4,136186,41722-1,Horse Show Trailer,2022,494
18752,fig-012819,1,"Elijha - White/Orange Shirt, Blue Pants, Dark Brown Hair",4,136186,41722-1,Horse Show Trailer,2022,494
18753,fig-012821,1,"Emma - Lavender Jacket, White Pants, Black Hair",4,136186,41722-1,Horse Show Trailer,2022,494
18754,fig-012594,1,"Astronaut, Female, Bright Light Orange Suit, Gold Visor (Sally Stardust)",6,136286,952205-1,Sally Stardust’s Satellite,2022,52
18755,fig-012601,1,"Kid - White Torso with Classic Space Ship, Blue Legs, Dark Tan Helmet",4,136947,40533-1,Cosmic Cardboard Adventures,2022,576
18756,fig-012609,1,Vincent van Gogh,4,137565,21333-1,The Starry Night,2022,576
18757,fig-012604,1," Robin, Green Eyemask, Yellow Utility Belt, Short Black Legs, Neck Bracket",5,137590,212221-1,Robin and Heli-Pack,2022,697
18758,fig-012855,1,"Forestman, Quiver (2022)",6,138716,40567-1,Forest Hideout,2022,598
18759,fig-012856,1,"Forestwoman, Reddish Brown Hair (2022)",4,138716,40567-1,Forest Hideout,2022,598
18760,fig-012784,1,"Firefighter - Black Suit, White Helmet (Freddy Fresh)",4,139479,952206-1,Freddy Fresh’s Fire Quad,2022,58
18761,fig-012869,1,"White Torso, Dark Tan Legs, Red Cap",4,139917,10303-1,Loop Coaster,2022,721
18762,fig-012870,1,"Dark Green Torso, Dark Blue Legs, Medium Nougat Hair",4,139917,10303-1,Loop Coaster,2022,721
18763,fig-012871,1,"Bright Pink Torso, Tan Legs, Dark Bluish Grey Hair",4,139917,10303-1,Loop Coaster,2022,721
18764,fig-012872,1,"White/Dark Turquoise Torso, Light Bluish Grey Legs, Red Cap with Reddish Brown Hair",4,139917,10303-1,Loop Coaster,2022,721
18765,fig-012873,1,"Dark Red Torso, Blue Legs, Black Hair",4,139917,10303-1,Loop Coaster,2022,721
18766,fig-012874,1,"Bright Light Blue Torso, White Legs, Dark Azure Hair",4,139917,10303-1,Loop Coaster,2022,721
18767,fig-012875,1,"White Torso, Dark Purple Legs, Dark Pink Cap",4,139917,10303-1,Loop Coaster,2022,721
18768,fig-012876,1,"Kid - Blue Torso, Medium Blue Legs, Tan Hair",4,139917,10303-1,Loop Coaster,2022,721
18769,fig-012877,1,"Medium Nougat Torso, Sand Green Legs, Dark Brown Hair",4,139917,10303-1,Loop Coaster,2022,721
18770,fig-012878,1,"Bright Light Blue Torso and Legs, Red Hair",4,139917,10303-1,Loop Coaster,2022,721
18771,fig-012879,1,"LEGO Employee, Yellow Torso, Blue Legs, Reddish Brown",4,139917,10303-1,Loop Coaster,2022,721
18772,fig-012863,1,Iron Golem - 54657 Hinges,43,140560,662203-1,Iron Golem,2022,577
18773,fig-012854,1,"War Machine, Black Outfit with 2 Neck Brackets",6,140562,242213-1,War Machine,2022,702
18774,fig-012866,1,"Crook Ice, Dark Azure Ice Cream Suit",4,141478,9782378891299-1,City: Cool Time,2022,497
18775,fig-012887,1,"Police Officer - Dark Blue Torso, Legs and Helmet",4,142289,952207-1,Police Jetski,2022,52
18776,fig-012888,1,"Woman, White Torso with Koi, Red Legs, Black Hair",4,142630,6384705-1,TMALL 1st Anniversary Exclusive Set,2021,598
