,year,theme,count
12488,1985,World Racers,0
12489,1985,X-Men,0
12490,1985,X-Pod,0
12491,1985,Xtra,0
12492,1985,Znap,0
12493,1985,Zooters,0
12494,1985,eLAB,0
12495,1986,12V,3
12496,1986,4 Juniors,0
12497,1986,4.5V,0
12498,1986,9V,0
12499,1986,Action Wheelers,0
12500,1986,Advent,0
12501,1986,Adventurers,0
12502,1986,Agents,0
12503,1986,Airport,0
12504,1986,Alien Conquest,0
12505,1986,Alpha Team,0
12506,1986,Angry Birds,0
12507,1986,Aquanauts,0
12508,1986,Aquaraiders I,0
12509,1986,Aquaraiders II,0
12510,1986,Aquasharks,0
12511,1986,Aquazone,0
12512,1986,Architecture,0
12513,1986,Arctic,0
12514,1986,Atlantis,0
12515,1986,Avatar,0
12516,1986,Avatar: The Last Airbender,0
12517,1986,Avengers,0
12518,1986,Basic,7
12519,1986,Basic Model,0
12520,1986,Basic Set,6
12521,1986,Basketball,0
12522,1986,Batman,0
12523,1986,Belville,0
12524,1986,Ben 10,0
12525,1986,Bionicle,0
12526,1986,Black Falcons,1
12527,1986,Black Knights,0
12528,1986,Blacktron I,0
12529,1986,Blacktron II,0
12530,1986,Boat,0
12531,1986,Bob the Builder,0
12532,1986,Books,0
12533,1986,Brick Sketches,0
12534,1986,BrickLink Designer Program,0
12535,1986,Brickheadz,0
12536,1986,Bricktober,0
12537,1986,Building,0
12538,1986,Building Set with People,0
12539,1986,Bulk Bricks,0
12540,1986,Cargo,0
12541,1986,Cars,0
12542,1986,Castle,0
12543,1986,Chinese Traditional Festivals,0
12544,1986,Christmas,2
12545,1986,Cities of Wonders,0
12546,1986,City,0
12547,1986,City Center,0
12548,1986,Classic,0
12549,1986,Classic Basic,0
12550,1986,Classic Castle,0
12551,1986,Classic Space,16
12552,1986,Classic Town,26
12553,1986,Clikits,0
12554,1986,Coast Guard,0
12555,1986,Collectible Minifigures,0
12556,1986,Competition,0
12557,1986,Constraction,0
12558,1986,Construction,0
12559,1986,Control Lab,0
12560,1986,Creator,0
12561,1986,Creator 3-in-1,0
12562,1986,Creator Expert,0
12563,1986,Crusaders,0
12564,1986,DC Comics,0
12565,1986,DC Comics Super Heroes,0
12566,1986,DC Super Hero Girls,0
12567,1986,DC Super Heroes,0
12568,1986,DFB Minifigures,0
12569,1986,DOTS,0
12570,1986,Dark Forest,0
12571,1986,Desert,0
12572,1986,Designer Sets,0
12573,1986,Dimensions,0
12574,1986,Dino,0
12575,1986,Dino 2010,0
12576,1986,Dino Attack,0
12577,1986,Dino Island,0
12578,1986,Dinosaurs,0
12579,1986,Discovery,0
12580,1986,Disney,0
12581,1986,Disney Planes,0
12582,1986,Disney Princess,0
12583,1986,Disney Series 1,0
12584,1986,Disney Series 2,0
12585,1986,Disney's Mickey Mouse,0
12586,1986,Divers,0
12587,1986,Doc McStuffins,0
12588,1986,Dolls,0
12589,1986,Dora the Explorer,0
12590,1986,Duplo,3
12591,1986,Duplo and Explore,18
12592,1986,EV3,0
12593,1986,Early Creator,0
12594,1986,Easter,0
12595,1986,Educational and Dacta,2
12596,1986,Elves,0
12597,1986,Exo-Force,0
12598,1986,Expert Builder,0
12599,1986,Exploriens,0
12600,1986,Extreme Team,0
12601,1986,FIRST LEGO League,0
12602,1986,Fabuland,7
12603,1986,Factory,0
12604,1986,Fantastic Beasts,0
12605,1986,Fantasy Era,0
12606,1986,Farm,0
12607,1986,Ferrari,0
12608,1986,Ferries,1
12609,1986,Fire,0
12610,1986,Forestmen,0
12611,1986,Forma,0
12612,1986,Freestyle,0
12613,1986,Friends,0
12614,1986,Fright Knights,0
12615,1986,Frozen,0
12616,1986,Fusion,0
12617,1986,Futuron,0
12618,1986,Galaxy Squad,0
12619,1986,Galidor,0
12620,1986,Games,0
12621,1986,Gas Station,0
12622,1986,Gear,0
12623,1986,Gears,0
12624,1986,Ghostbusters,0
12625,1986,Gravity Games,0
12626,1986,Guardians of the Galaxy,0
12627,1986,HO 1:87 Vehicles,0
12628,1986,Halloween,0
12629,1986,Harbor,0
12630,1986,Harry Potter,0
12631,1986,Harry Potter and Fantastic Beasts Series 1,0
12632,1986,Harry Potter and Fantastic Beasts Series 2,0
12633,1986,Hero Factory,0
12634,1986,Heroes,0
12635,1986,Hidden Side,0
12636,1986,Hobby Sets,0
12637,1986,Hockey,0
12638,1986,Homemaker,0
12639,1986,Hospital,0
12640,1986,Hydronauts,0
12641,1986,Ice Planet 2002,0
12642,1986,Icons,0
12643,1986,Indiana Jones,0
12644,1986,Insectoids,0
12645,1986,Inventor,0
12646,1986,Iron Man,0
12647,1986,Island Xtreme Stunts,0
12648,1986,Jack Stone,0
12649,1986,Jake and the Never Land Pirates,0
12650,1986,Jumbo Bricks,0
12651,1986,Jungle,0
12652,1986,Juniors,0
12653,1986,Jurassic Park III,0
12654,1986,Jurassic World,0
12655,1986,Jurassic World: Fallen Kingdom,0
12656,1986,Justice League,0
12657,1986,Key Chain,0
12658,1986,Kingdoms,0
12659,1986,Knights Kingdom I,0
12660,1986,Knights Kingdom II,0
12661,1986,LEGO Art,0
12662,1986,LEGO Brand Store,0
12663,1986,LEGO Exclusive,0
12664,1986,LEGO Ideas and CUUSOO,0
12665,1986,LEGO Originals,0
12666,1986,Launch Command,0
12667,1986,Learning,0
12668,1986,Legends of Chima,0
12669,1986,Legoland,0
12670,1986,Legoland Parks,0
12671,1986,Legoville,0
12672,1986,Life On Mars,0
12673,1986,Lion Knights,4
12674,1986,Little Forest Friends,0
12675,1986,Little Robots,0
12676,1986,Looney Tunes,0
12677,1986,M:Tron,0
12678,1986,Mars Exploration,0
12679,1986,Mars Mission,0
12680,1986,Marvel,0
12681,1986,Marvel Super Heroes,0
12682,1986,Master Builder Academy,0
12683,1986,Miles From Tomorrowland,0
12684,1986,Mindstorms,0
12685,1986,Minecraft,0
12686,1986,Mini,0
12687,1986,Minions,0
12688,1986,Minitalia,0
12689,1986,Mission Deep Freeze,0
12690,1986,Mission Deep Sea,0
12691,1986,Mixels,0
12692,1986,Model Team,3
12693,1986,Modular Buildings,0
12694,1986,Modulex,0
12695,1986,Monkie Kid,0
12696,1986,Monster Fighters,0
12697,1986,Monthly Mini Model Build,0
12698,1986,Mosaic,0
12699,1986,My Town,0
12700,1986,NXT,0
12701,1986,Nexo Knights,0
12702,1986,Ninja,0
12703,1986,Ninjago,0
12704,1986,Ninjago The Movie,0
12705,1986,Off-Road,0
12706,1986,Orient Expedition,0
12707,1986,Other,0
12708,1986,Outback,0
12709,1986,Overwatch,0
12710,1986,Paradisa,0
12711,1986,Pharaoh's Quest,0
12712,1986,Pick A Model,0
12713,1986,Pirates,0
12714,1986,Pirates I,0
12715,1986,Pirates II,0
12716,1986,Pirates III,0
12717,1986,Pirates of the Caribbean,0
12718,1986,Playhouse,6
12719,1986,Playsets,0
12720,1986,Police,0
12721,1986,Power Functions,0
12722,1986,Power Miners,0
12723,1986,Powered Up,0
12724,1986,Primo,0
12725,1986,Prince of Persia,0
12726,1986,Princess Castle,0
12727,1986,Promotional,0
12728,1986,Protectors,0
12729,1986,Quatro,0
12730,1986,RCX,0
12731,1986,Race,0
12732,1986,Racers,0
12733,1986,Rattles,3
12734,1986,Res-Q,0
12735,1986,RoboForce,0
12736,1986,RoboRiders,0
12737,1986,Rock Raiders,0
12738,1986,Royal Knights,0
12739,1986,Samsonite,0
12740,1986,Scala,0
12741,1986,Scooby-Doo,0
12742,1986,Sculptures,0
12743,1986,Seasonal,0
12744,1986,Series 1 Minifigures,0
12745,1986,Series 10 Minifigures,0
12746,1986,Series 11 Minifigures,0
12747,1986,Series 12 Minifigures,0
12748,1986,Series 13 Minifigures,0
12749,1986,Series 14 Minifigures,0
12750,1986,Series 15 Minifigures,0
12751,1986,Series 16 Minifigures,0
12752,1986,Series 17 Minifigures,0
12753,1986,Series 18 Minifigures,0
12754,1986,Series 19 Minifigures,0
12755,1986,Series 2 Minifigures,0
12756,1986,Series 20 Minifigures,0
12757,1986,Series 21 Minifigures,0
12758,1986,Series 22 Minifigures,0
12759,1986,Series 23 Minifigures,0
12760,1986,Series 3 Minifigures,0
12761,1986,Series 4 Minifigures,0
12762,1986,Series 5 Minifigures,0
12763,1986,Series 6 Minifigures,0
12764,1986,Series 7 Minifigures,0
12765,1986,Series 8 Minifigures,0
12766,1986,Series 9 Minifigures,0
12767,1986,Service Packs,16
12768,1986,Skylines,0
12769,1986,Soccer,0
12770,1986,Sofia the First,0
12771,1986,Soft Bricks,0
12772,1986,Space,0
12773,1986,Space Police I,0
12774,1986,Space Police II,0
12775,1986,Space Police III,0
12776,1986,Space Port,0
12777,1986,Speed Champions,0
12778,1986,Speed Racer,0
12779,1986,Speed Slammers,0
12780,1986,Speedorz,0
12781,1986,Spider-Man,0
12782,1986,Spiderman,0
12783,1986,SpongeBob SquarePants,0
12784,1986,Sports,0
12785,1986,Spybotics,0
12786,1986,Spyrius,0
12787,1986,Star Wars,0
12788,1986,Stingrays,0
12789,1986,Stranger Things,0
12790,1986,Studios,0
12791,1986,Super Heroes DC,0
12792,1986,Super Heroes Marvel,0
12793,1986,Super Mario,0
12794,1986,Superman,0
12795,1986,Supplemental,18
12796,1986,System,0
12797,1986,Team GB,0
12798,1986,Technic,11
12799,1986,Teenage Mutant Ninja Turtles,0
12800,1986,Thanksgiving,0
12801,1986,The Hobbit,0
12802,1986,The LEGO Batman Movie,0
12803,1986,The LEGO Batman Movie Series 1,0
12804,1986,The LEGO Batman Movie Series 2,0
12805,1986,The LEGO Movie,0
12806,1986,The LEGO Movie II,0
12807,1986,The Lone Ranger,0
12808,1986,The Lord of the Rings,0
12809,1986,The Muppets,0
12810,1986,The Powerpuff Girls,0
12811,1986,The Simpsons Series 1,0
12812,1986,The Simpsons Series 2,0
12813,1986,Thomas & Friends,0
12814,1986,Throwbot Slizer,0
12815,1986,Time Cruisers,0
12816,1986,Toolo,0
12817,1986,Town,2
12818,1986,Town Jr.,0
12819,1986,Town Plan,0
12820,1986,Toy Story,0
12821,1986,Traffic,0
12822,1986,Train,2
12823,1986,Trains,0
12824,1986,Trolls: World Tour,0
12825,1986,UCS,0
12826,1986,UFO,0
12827,1986,Ultimate Collector Series,0
12828,1986,Ultra Agents,0
12829,1986,Unikitty!,0
12830,1986,Unitron,0
12831,1986,Universal Building Set,4
12832,1986,Universe,0
12833,1986,VIDIYO,0
12834,1986,Valentine,0
12835,1986,Value Packs,0
12836,1986,Vehicle,0
12837,1986,Vikings,0
12838,1986,Villains,0
12839,1986,WeDo,0
12840,1986,Western,0
12841,1986,Williams F1,0
12842,1986,Winnie the Pooh,0
12843,1986,Wolfpack,0
12844,1986,World City,0
12845,1986,World Racers,0
12846,1986,X-Men,0
12847,1986,X-Pod,0
12848,1986,Xtra,0
12849,1986,Znap,0
12850,1986,Zooters,0
12851,1986,eLAB,0
12852,1987,12V,0
12853,1987,4 Juniors,0
12854,1987,4.5V,0
12855,1987,9V,0
12856,1987,Action Wheelers,0
12857,1987,Advent,0
12858,1987,Adventurers,0
12859,1987,Agents,0
12860,1987,Airport,5
12861,1987,Alien Conquest,0
12862,1987,Alpha Team,0
12863,1987,Angry Birds,0
12864,1987,Aquanauts,0
12865,1987,Aquaraiders I,0
12866,1987,Aquaraiders II,0
12867,1987,Aquasharks,0
12868,1987,Aquazone,0
12869,1987,Architecture,0
12870,1987,Arctic,0
12871,1987,Atlantis,0
12872,1987,Avatar,0
12873,1987,Avatar: The Last Airbender,0
12874,1987,Avengers,0
12875,1987,Basic,24
12876,1987,Basic Model,0
12877,1987,Basic Set,12
12878,1987,Basketball,0
12879,1987,Batman,0
12880,1987,Belville,0
12881,1987,Ben 10,0
12882,1987,Bionicle,0
12883,1987,Black Falcons,2
12884,1987,Black Knights,0
12885,1987,Blacktron I,3
12886,1987,Blacktron II,0
12887,1987,Boat,3
12888,1987,Bob the Builder,0
12889,1987,Books,1
12890,1987,Brick Sketches,0
12891,1987,BrickLink Designer Program,0
12892,1987,Brickheadz,0
12893,1987,Bricktober,0
12894,1987,Building,0
12895,1987,Building Set with People,0
12896,1987,Bulk Bricks,0
12897,1987,Cargo,0
12898,1987,Cars,0
12899,1987,Castle,0
12900,1987,Chinese Traditional Festivals,0
12901,1987,Christmas,0
12902,1987,Cities of Wonders,0
12903,1987,City,0
12904,1987,City Center,0
12905,1987,Classic,0
12906,1987,Classic Basic,0
12907,1987,Classic Castle,0
12908,1987,Classic Space,9
12909,1987,Classic Town,21
12910,1987,Clikits,0
12911,1987,Coast Guard,0
12912,1987,Collectible Minifigures,0
12913,1987,Competition,0
12914,1987,Constraction,0
12915,1987,Construction,0
12916,1987,Control Lab,0
12917,1987,Creator,0
12918,1987,Creator 3-in-1,0
12919,1987,Creator Expert,0
12920,1987,Crusaders,0
12921,1987,DC Comics,0
12922,1987,DC Comics Super Heroes,0
12923,1987,DC Super Hero Girls,0
12924,1987,DC Super Heroes,0
12925,1987,DFB Minifigures,0
12926,1987,DOTS,0
12927,1987,Dark Forest,0
12928,1987,Desert,0
12929,1987,Designer Sets,0
12930,1987,Dimensions,0
12931,1987,Dino,0
12932,1987,Dino 2010,0
12933,1987,Dino Attack,0
12934,1987,Dino Island,0
12935,1987,Dinosaurs,0
12936,1987,Discovery,0
12937,1987,Disney,0
12938,1987,Disney Planes,0
12939,1987,Disney Princess,0
12940,1987,Disney Series 1,0
12941,1987,Disney Series 2,0
12942,1987,Disney's Mickey Mouse,0
12943,1987,Divers,0
12944,1987,Doc McStuffins,0
12945,1987,Dolls,0
12946,1987,Dora the Explorer,0
12947,1987,Duplo,0
12948,1987,Duplo and Explore,3
12949,1987,EV3,0
12950,1987,Early Creator,0
12951,1987,Easter,0
12952,1987,Educational and Dacta,0
12953,1987,Elves,0
12954,1987,Exo-Force,0
12955,1987,Expert Builder,0
12956,1987,Exploriens,0
12957,1987,Extreme Team,0
12958,1987,FIRST LEGO League,0
12959,1987,Fabuland,10
12960,1987,Factory,0
12961,1987,Fantastic Beasts,0
12962,1987,Fantasy Era,0
12963,1987,Farm,0
12964,1987,Ferrari,0
12965,1987,Ferries,0
12966,1987,Fire,0
12967,1987,Forestmen,1
12968,1987,Forma,0
12969,1987,Freestyle,0
12970,1987,Friends,0
12971,1987,Fright Knights,0
12972,1987,Frozen,0
12973,1987,Fusion,0
12974,1987,Futuron,4
12975,1987,Galaxy Squad,0
12976,1987,Galidor,0
12977,1987,Games,0
12978,1987,Gas Station,0
12979,1987,Gear,0
12980,1987,Gears,0
12981,1987,Ghostbusters,0
12982,1987,Gravity Games,0
12983,1987,Guardians of the Galaxy,0
12984,1987,HO 1:87 Vehicles,0
12985,1987,Halloween,0
12986,1987,Harbor,0
12987,1987,Harry Potter,0
12988,1987,Harry Potter and Fantastic Beasts Series 1,0
12989,1987,Harry Potter and Fantastic Beasts Series 2,0
12990,1987,Hero Factory,0
12991,1987,Heroes,0
12992,1987,Hidden Side,0
12993,1987,Hobby Sets,0
12994,1987,Hockey,0
12995,1987,Homemaker,0
12996,1987,Hospital,0
12997,1987,Hydronauts,0
12998,1987,Ice Planet 2002,0
12999,1987,Icons,0
13000,1987,Indiana Jones,0
13001,1987,Insectoids,0
13002,1987,Inventor,0
13003,1987,Iron Man,0
13004,1987,Island Xtreme Stunts,0
13005,1987,Jack Stone,0
13006,1987,Jake and the Never Land Pirates,0
13007,1987,Jumbo Bricks,0
13008,1987,Jungle,0
13009,1987,Juniors,0
13010,1987,Jurassic Park III,0
13011,1987,Jurassic World,0
13012,1987,Jurassic World: Fallen Kingdom,0
13013,1987,Justice League,0
13014,1987,Key Chain,0
13015,1987,Kingdoms,0
13016,1987,Knights Kingdom I,0
13017,1987,Knights Kingdom II,0
13018,1987,LEGO Art,0
13019,1987,LEGO Brand Store,0
13020,1987,LEGO Exclusive,0
13021,1987,LEGO Ideas and CUUSOO,0
13022,1987,LEGO Originals,0
13023,1987,Launch Command,0
13024,1987,Learning,0
13025,1987,Legends of Chima,0
13026,1987,Legoland,0
13027,1987,Legoland Parks,0
13028,1987,Legoville,0
13029,1987,Life On Mars,0
13030,1987,Lion Knights,4
13031,1987,Little Forest Friends,0
13032,1987,Little Robots,0
13033,1987,Looney Tunes,0
13034,1987,M:Tron,0
13035,1987,Mars Exploration,0
13036,1987,Mars Mission,0
13037,1987,Marvel,0
13038,1987,Marvel Super Heroes,0
13039,1987,Master Builder Academy,0
13040,1987,Miles From Tomorrowland,0
13041,1987,Mindstorms,0
13042,1987,Minecraft,0
13043,1987,Mini,0
13044,1987,Minions,0
13045,1987,Minitalia,0
13046,1987,Mission Deep Freeze,0
13047,1987,Mission Deep Sea,0
13048,1987,Mixels,0
13049,1987,Model Team,0
13050,1987,Modular Buildings,0
13051,1987,Modulex,0
13052,1987,Monkie Kid,0
13053,1987,Monster Fighters,0
13054,1987,Monthly Mini Model Build,0
13055,1987,Mosaic,0
13056,1987,My Town,0
13057,1987,NXT,0
13058,1987,Nexo Knights,0
13059,1987,Ninja,0
13060,1987,Ninjago,0
13061,1987,Ninjago The Movie,0
13062,1987,Off-Road,0
13063,1987,Orient Expedition,0
13064,1987,Other,0
13065,1987,Outback,0
13066,1987,Overwatch,0
13067,1987,Paradisa,0
13068,1987,Pharaoh's Quest,0
13069,1987,Pick A Model,0
13070,1987,Pirates,0
13071,1987,Pirates I,0
13072,1987,Pirates II,0
13073,1987,Pirates III,0
13074,1987,Pirates of the Caribbean,0
13075,1987,Playhouse,0
13076,1987,Playsets,0
13077,1987,Police,0
13078,1987,Power Functions,0
13079,1987,Power Miners,0
13080,1987,Powered Up,0
13081,1987,Primo,0
13082,1987,Prince of Persia,0
13083,1987,Princess Castle,0
13084,1987,Promotional,0
13085,1987,Protectors,0
13086,1987,Quatro,0
13087,1987,RCX,0
13088,1987,Race,0
13089,1987,Racers,0
13090,1987,Rattles,5
13091,1987,Res-Q,0
13092,1987,RoboForce,0
13093,1987,RoboRiders,0
13094,1987,Rock Raiders,0
13095,1987,Royal Knights,0
13096,1987,Samsonite,0
13097,1987,Scala,0
13098,1987,Scooby-Doo,0
13099,1987,Sculptures,0
13100,1987,Seasonal,0
13101,1987,Series 1 Minifigures,0
13102,1987,Series 10 Minifigures,0
13103,1987,Series 11 Minifigures,0
13104,1987,Series 12 Minifigures,0
13105,1987,Series 13 Minifigures,0
13106,1987,Series 14 Minifigures,0
13107,1987,Series 15 Minifigures,0
13108,1987,Series 16 Minifigures,0
13109,1987,Series 17 Minifigures,0
13110,1987,Series 18 Minifigures,0
13111,1987,Series 19 Minifigures,0
13112,1987,Series 2 Minifigures,0
13113,1987,Series 20 Minifigures,0
13114,1987,Series 21 Minifigures,0
13115,1987,Series 22 Minifigures,0
13116,1987,Series 23 Minifigures,0
13117,1987,Series 3 Minifigures,0
13118,1987,Series 4 Minifigures,0
13119,1987,Series 5 Minifigures,0
13120,1987,Series 6 Minifigures,0
13121,1987,Series 7 Minifigures,0
13122,1987,Series 8 Minifigures,0
13123,1987,Series 9 Minifigures,0
13124,1987,Service Packs,53
13125,1987,Skylines,0
13126,1987,Soccer,0
13127,1987,Sofia the First,0
13128,1987,Soft Bricks,0
13129,1987,Space,0
13130,1987,Space Police I,0
13131,1987,Space Police II,0
13132,1987,Space Police III,0
13133,1987,Space Port,0
13134,1987,Speed Champions,0
13135,1987,Speed Racer,0
13136,1987,Speed Slammers,0
13137,1987,Speedorz,0
13138,1987,Spider-Man,0
13139,1987,Spiderman,0
13140,1987,SpongeBob SquarePants,0
13141,1987,Sports,0
13142,1987,Spybotics,0
13143,1987,Spyrius,0
13144,1987,Star Wars,0
13145,1987,Stingrays,0
13146,1987,Stranger Things,0
13147,1987,Studios,0
13148,1987,Super Heroes DC,0
13149,1987,Super Heroes Marvel,0
13150,1987,Super Mario,0
13151,1987,Superman,0
13152,1987,Supplemental,2
13153,1987,System,0
13154,1987,Team GB,0
13155,1987,Technic,54
13156,1987,Teenage Mutant Ninja Turtles,0
13157,1987,Thanksgiving,0
13158,1987,The Hobbit,0
13159,1987,The LEGO Batman Movie,0
13160,1987,The LEGO Batman Movie Series 1,0
13161,1987,The LEGO Batman Movie Series 2,0
13162,1987,The LEGO Movie,0
13163,1987,The LEGO Movie II,0
13164,1987,The Lone Ranger,0
13165,1987,The Lord of the Rings,0
13166,1987,The Muppets,0
13167,1987,The Powerpuff Girls,0
13168,1987,The Simpsons Series 1,0
13169,1987,The Simpsons Series 2,0
13170,1987,Thomas & Friends,0
13171,1987,Throwbot Slizer,0
13172,1987,Time Cruisers,0
13173,1987,Toolo,0
13174,1987,Town,4
13175,1987,Town Jr.,0
13176,1987,Town Plan,0
13177,1987,Toy Story,0
13178,1987,Traffic,0
13179,1987,Train,14
13180,1987,Trains,1
13181,1987,Trolls: World Tour,0
13182,1987,UCS,0
13183,1987,UFO,0
13184,1987,Ultimate Collector Series,0
13185,1987,Ultra Agents,0
13186,1987,Unikitty!,0
13187,1987,Unitron,0
13188,1987,Universal Building Set,1
13189,1987,Universe,0
13190,1987,VIDIYO,0
13191,1987,Valentine,0
13192,1987,Value Packs,0
13193,1987,Vehicle,0
13194,1987,Vikings,0
13195,1987,Villains,0
13196,1987,WeDo,0
13197,1987,Western,0
13198,1987,Williams F1,0
13199,1987,Winnie the Pooh,0
13200,1987,Wolfpack,0
13201,1987,World City,0
13202,1987,World Racers,0
13203,1987,X-Men,0
13204,1987,X-Pod,0
13205,1987,Xtra,0
13206,1987,Znap,0
13207,1987,Zooters,0
13208,1987,eLAB,0
13209,1988,12V,0
13210,1988,4 Juniors,0
13211,1988,4.5V,0
13212,1988,9V,0
13213,1988,Action Wheelers,0
13214,1988,Advent,0
13215,1988,Adventurers,0
13216,1988,Agents,0
13217,1988,Airport,1
13218,1988,Alien Conquest,0
13219,1988,Alpha Team,0
13220,1988,Angry Birds,0
13221,1988,Aquanauts,0
13222,1988,Aquaraiders I,0
13223,1988,Aquaraiders II,0
13224,1988,Aquasharks,0
13225,1988,Aquazone,0
13226,1988,Architecture,0
13227,1988,Arctic,0
13228,1988,Atlantis,0
13229,1988,Avatar,0
13230,1988,Avatar: The Last Airbender,0
13231,1988,Avengers,0
13232,1988,Basic,4
13233,1988,Basic Model,1
13234,1988,Basic Set,2
13235,1988,Basketball,0
13236,1988,Batman,0
13237,1988,Belville,0
13238,1988,Ben 10,0
13239,1988,Bionicle,0
13240,1988,Black Falcons,0
13241,1988,Black Knights,1
13242,1988,Blacktron I,3
13243,1988,Blacktron II,0
13244,1988,Boat,0
13245,1988,Bob the Builder,0
13246,1988,Books,0
13247,1988,Brick Sketches,0
13248,1988,BrickLink Designer Program,0
13249,1988,Brickheadz,0
13250,1988,Bricktober,0
13251,1988,Building,0
13252,1988,Building Set with People,0
13253,1988,Bulk Bricks,0
13254,1988,Cargo,0
13255,1988,Cars,0
13256,1988,Castle,0
13257,1988,Chinese Traditional Festivals,0
13258,1988,Christmas,0
13259,1988,Cities of Wonders,0
13260,1988,City,0
13261,1988,City Center,0
13262,1988,Classic,0
13263,1988,Classic Basic,0
13264,1988,Classic Castle,0
13265,1988,Classic Space,0
13266,1988,Classic Town,20
13267,1988,Clikits,0
13268,1988,Coast Guard,0
13269,1988,Collectible Minifigures,0
13270,1988,Competition,0
13271,1988,Constraction,0
13272,1988,Construction,0
13273,1988,Control Lab,0
13274,1988,Creator,0
13275,1988,Creator 3-in-1,0
13276,1988,Creator Expert,0
13277,1988,Crusaders,0
13278,1988,DC Comics,0
13279,1988,DC Comics Super Heroes,0
13280,1988,DC Super Hero Girls,0
13281,1988,DC Super Heroes,0
13282,1988,DFB Minifigures,0
13283,1988,DOTS,0
13284,1988,Dark Forest,0
13285,1988,Desert,0
13286,1988,Designer Sets,0
13287,1988,Dimensions,0
13288,1988,Dino,0
13289,1988,Dino 2010,0
13290,1988,Dino Attack,0
13291,1988,Dino Island,0
13292,1988,Dinosaurs,0
13293,1988,Discovery,0
13294,1988,Disney,0
13295,1988,Disney Planes,0
13296,1988,Disney Princess,0
13297,1988,Disney Series 1,0
13298,1988,Disney Series 2,0
13299,1988,Disney's Mickey Mouse,0
13300,1988,Divers,0
13301,1988,Doc McStuffins,0
13302,1988,Dolls,0
13303,1988,Dora the Explorer,0
13304,1988,Duplo,0
